experiment,LUDENSITYMIX,INTDENSITYSCEN,CARSVCAVAILSCEN,SHDCARSVCOCCUPRATE,CARCHARGEAVAILSCEN,SOVDIVIVERTSCEN,TAXSCEN,LANEMILESCEN,OPSDEPLOYSCEN,TRANSITSERVICESCEN,TDMINVESTMENTSCEN,HouseholdDvmtPerHh,HouseholdDvmtPerPrsn,HouseholdDvmtPerHhIncLess25K,HouseholdDvmtPerHhInc25Kto50K,HouseholdDvmtPerHhIncOver50K,HouseholdDvmtPerPrsnUrban,HouseholdDvmtPerPrsnTown,HouseholdDvmtPerPrsnRural,HouseholdCarSvcDvmtPerHh,HouseholdCarSvcDvmtPerPrsn,HouseholdCarSvcDvmtPerPrsnUrban,HouseholdCarSvcDvmtPerPrsnTown,HouseholdCarSvcDvmtPerPrsnRural,HouseholdDriverlessDvmtPerPrsnUrban,HouseholdDriverlessDvmtPerPrsnTown,HouseholdDriverlessDvmtPerPrsnRural,TotalDvmt,TotalDvmtPerPrsn,TotalGGEPerCapita,TotalCO2e,HouseholdCO2ePerPrsn,HouseholdCO2ePerMile,HouseholdCO2ePerMileUrban,HouseholdCO2ePerMileTown,HouseholdCO2ePerMileRural,ComSvcCO2eRate_Metro,ComSvcCO2eRate_SalemKeizer,BusCO2eRate_Metro,BusCO2eRate_SalemKeizer,HvyTrkAveUrbanCO2eRate_Metro,TransitTrips,TransitTripsPerCapita,TransitPMTPerPrsnUrban,TransitPMTPerPrsnTown,TransitPMTPerPrsnRural,SovToBikeTripPerCapita,BikeTripsPerCapita,BikePMTPerPrsnUrban,BikePMTPerPrsnTown,BikePMTPerPrsnRural,WalkTripsPerCapita,WalkPMTPerPrsnUrban,WalkPMTPerPrsnTown,WalkPMTPerPrsnRural,HhFuelTax,HhPevFuelTax,ComSvcFuelTax,VmtTax,ExtraVmtTax,CongFee,VehOwnTax,EnergyCost,SocEnvCost,CarSvcCost,TotalVehOwnCost,TotalVehUseCost,HouseholdDriverlessDvmtPerHh,AdjDriverlessDvmtPerHh,CarSvcDeadheadDvmtPerPrsn,DriverlessVehicleProp,FwyDvmtPropExtCong_Metro,FwyDvmtPropExtCong_SalemKeizer,ArtDvmtPropExtCong_Metro,ArtDvmtPropExtCong_SalemKeizer,FwyExtCongTTI_Metro,FwyExtCongTTI_SalemKeizer,ArtExtCongTTI_Metro,ArtExtCongTTI_SalemKeizer,LdvAveSpeed_Metro,LdvAveSpeed_SalemKeizer,HvyTrkAveSpeed_Metro,HvyTrkAveSpeed_SalemKeizer,BusAveSpeed_Metro,BusAveSpeed_SalemKeizer,NonUrbanAveSpeed_Metro,NonUrbanAveSpeed_SalemKeizer,AutoFatalCrash_Metro,AutoFatalCrash_SalemKeizer,AutoInjuryCrash_Metro,AutoInjuryCrash_SalemKeizer,BikeFatalCrash_Metro,BikeFatalCrash_SalemKeizer,BikeInjuryCrash_Metro,BikeInjuryCrash_SalemKeizer,WalkFatalCrash_Metro,WalkFatalCrash_SalemKeizer,WalkInjuryCrash_Metro,WalkInjuryCrash_SalemKeizer,AutoFatalUrban,AutoInjuryUrban,AutoFatalRural,AutoInjuryRural,OwnCostProp,OwnCostPropHhLess25K,OwnCostPropHh25Kto50K,OwnCostPropHhOver50K,OwnCostPropUrban,OwnCostPropTown,OwnCostPropRural,VehCostProp,VehCostPropHhLess25K,VehCostPropHhAge65Plus,RoadUseTax,TotalTaxRev,TotalFuelTax,ChargingCost,LaneMileCost,OpsCost,SOVCost,PerMileCharge,TDMCost,TransitCost,VehOwnTaxAdj,AnnualRoadUseTax,TotalBudget,Costs,PresAdaptBudget
11,0.45924101353983793,0.05467599447169503,mid,1.758636318078255,0.920749025062475,0.7354843816756835,0.9941642392025336,0.2379078783599986,0.329753913339077,0.45365769118184845,0.9274917171611889,49.0045822308401,19.4676724608608,15.3802431100223,32.3654434206079,61.0179450261496,16.9925653841184,22.9847369267937,25.4052555732439,2.30521091250083,0.915773361486301,1.103212449466,0.616495504077054,0.509733841378702,8.08107638657261,10.7608603951264,12.2397654114679,128093977.62427,23.3661875596417,0.729594522153169,27644851511.7647,4814.26023726328,247.295111777856,239.742511746408,255.2086526689,259.438308339105,174.161433635291,175.078753437021,1891.0507241444,1286.92700318357,1175.87958675141,1453098.18110605,0.265066049723989,40.2666599861518,1.07886403680199,1.13093236563566,0.188893990585693,0.0531628239497332,1157.20538622681,0.0438862949160031,0.0457750811082877,0.949807687182918,0.525294382329972,0.254281696052101,0.241199632961299,57228616.0695254,0.0,2388255.42261734,2035980871.90801,0.0,0.0,246571953.764566,2646896437.96223,2012577723.7471,5121712064.80426,10346265597.6278,13782777367.0432,23.2793209357748,6.97074973191456,0.219970106302911,0.39610047849924,0.375506060850165,0.275304138664623,0.211681923233838,0.2100323568155,2.34594068172991,2.40553627357655,1.33044809278459,1.33548946613802,28.7286209159659,29.4097173492184,29.7832435451579,30.8009616469109,23.5409140271412,23.7163655330995,59.9999520000384,37.626016019728,50.0898737556115,15.8468230993267,13843.7443699822,4468.32216817989,0.0021779177177053,0.0084453228200602,0.161228289229416,0.409537281021992,0.0371468125813698,0.111759663069837,0.418052538998651,1.63875014616327,82.3369892293833,19474.0279904118,54.1394008087296,5446.51556050347,0.036503881989738,0.145350768643066,0.0874017905989925,0.0324831746322301,0.032490804416306,0.0446914748705548,0.0448317653075275,0.0001308873598382,0.0005633473078628,0.0001259287758143,5690085.42778128,2342169697.16472,75123040.91663454,273205981.8921806,542744727.0159992,364876956.6695385,420645314.5027051,0.06586075884584122,0.0,0.0,365534799.08572745,2617071745.711181,6576875675.684405,1601472980.0804234,4975402695.603982
12,0.17491516529007495,0.008718101590153016,high,2.11086268894564,0.3756587534735061,0.34520192814318007,0.48704682913818337,0.30643340305655853,0.41299684907933676,0.6773507041083934,0.688578104263167,51.1846123976815,20.3337162329095,16.8471924505007,34.3544557260758,63.4177575007699,18.0765702049364,23.5516746002924,25.7343759749525,2.46508480734191,0.979285230746755,1.19556680251385,0.631357293820009,0.514206609422999,8.61713196817051,11.0213445926568,12.3694974999174,132885996.177071,24.2403208043948,0.747555293529942,28733354942.8423,5009.88035891921,246.382918967408,238.276130594768,256.066834323841,259.022517312546,174.177856071879,175.041980516462,1891.0507241444,1286.92700318357,1176.270247435,1487857.09850416,0.271406577189508,63.4181664497149,1.08544306528117,1.1328735497262,0.146385431351927,0.0473705871274099,1168.30630116936,0.0426763320513488,0.0453468202111653,1.03135301906841,0.548740225349033,0.252721761193356,0.240537252154318,59734180.8071476,0.0,2388183.72421608,1343182416.54647,0.0,0.0,250288856.159645,2761640075.22665,2094009201.35441,5209617542.71935,10499306986.671,13424450862.7529,24.3347605750531,7.32782566164065,0.244274403343867,0.395820954001108,0.375506060850165,0.294202271975708,0.213551690527365,0.212090155551026,2.34456636592891,2.40629172462451,1.32991562108467,1.33446329944505,28.731809452949,29.1257411272542,29.7722490589375,30.5050875220898,23.5202376064052,23.6745086341932,59.5531761559642,36.6480262571666,53.1766878799361,16.5346298746954,14696.8722070236,4662.26276072268,0.001997210252614,0.0078672834433203,0.147850761138798,0.381506537885517,0.0366866028498659,0.111393210440196,0.412873310059272,1.6333767915567,87.4983651785071,20720.0540250155,54.8175534802068,5518.79948437415,0.037037547055803,0.151148203074844,0.0891299856764381,0.032877907516728,0.0332942383442499,0.0446955111165639,0.0447800779610005,0.0001274845326098,0.000583309522117,0.000124196421125,3798393.03469368,1655593637.23748,78280205.17887782,123306157.20521417,583860041.8339351,406498424.5396684,303560578.442954,0.041595190774262075,0.0,0.0,371044984.44729435,1747015438.7610168,5065312361.34211,1417225202.0217717,3648087159.3203382
13,0.21951041437787516,0.8576639451727737,mid,1.3669048539133493,0.22499996719789556,0.23356939733676452,0.9036322536004702,0.4979238100484219,0.6344193447560947,0.29169830267281616,0.9106488840795103,49.1778352863798,19.5364993661123,15.9644286512245,32.7536576885795,61.0418697008212,16.9605009020496,23.3855456729856,25.4663240511338,2.17644878314095,0.864621023365487,1.02043268425611,0.628029905942227,0.510953284879028,8.07985618147372,10.9203201297443,12.2555898481394,128439180.193101,23.4291574831228,0.731298933484129,27799269689.2835,4844.56596475233,247.975129728493,240.399674374578,256.367534894076,259.366366683782,174.146466614858,175.068044736933,1891.0507241444,1286.92700318357,1175.63715167483,1340100.31562731,0.244453610579034,24.0070323628645,0.977180645623649,1.10412650556575,0.131306379851305,0.173237486385456,1145.01866087851,0.0731000425552006,0.0548187970957972,3.64917241372506,0.522537983787141,0.272113942062317,0.245197614858659,57444967.9432895,0.0,2388190.1762236,1908713347.7133,0.0,0.0,251816056.43535,2658097686.62149,2025838312.45506,4849417402.73279,10543141951.997,13462725841.6719,23.3638411224936,7.02296629859182,0.207231380127576,0.395668074463818,0.375506060850165,0.277247644679366,0.210457054968476,0.21046251919698,2.34090461750403,2.40300091402177,1.32849837579404,1.33172826445981,28.7938704948891,29.4321139627103,29.8143946391889,30.7842641055011,23.566978314513,23.7287875040892,59.9999520000384,37.3701292456602,49.8581204085487,16.0865421323883,13779.6928191782,4535.91564498278,0.0058194391857617,0.0139559422962032,0.430805175313748,0.676762603853445,0.0516099950758587,0.133504380346858,0.580822094275497,1.95759647798991,82.2621977183499,19440.0660256263,54.2509623572249,5460.56941786052,0.0371889226908034,0.153281558465489,0.0896668189073747,0.0329797888974761,0.033508885908489,0.0447148566621027,0.0448037692817419,0.000127848008766,0.0005644215482943,0.0001230925563353,5362820.5836251,2220362562.26817,75395583.04692397,81874990.97942129,698754286.0290532,517209672.37804735,270070819.20102936,0.06152880333478249,0.0,0.0,373309008.54825324,2466551057.0719466,6321715628.756277,1567909768.587551,4753805860.168726
14,0.30975984027288717,0.5285700977615513,mid,1.3270812992336716,0.35501426210560694,0.722546742667025,0.21716580230811422,0.944199605564395,0.7306058450673684,0.01822302226495255,0.07151064262174212,50.5510192482143,20.0820135686735,16.6553597741255,33.9728402808165,62.6191174952471,17.6804982099836,23.4557858207283,25.8943337532128,2.24088678110887,0.890219809874144,1.0585370377297,0.627536909961923,0.517572734027817,8.43151526121381,11.0043805745497,12.4776193067713,131375485.691726,23.9647819229736,0.741288930791505,28509910860.5942,4977.8074455343,247.873921034458,240.597286841095,256.199602957993,259.155033378611,174.152096029073,175.06875981083,1891.0507241444,1286.92700318357,1176.01827905168,1217252.69819708,0.222044434727303,16.1066608299075,1.01612120331198,1.11427361502777,0.192420704705207,0.111987414337054,1124.51352720639,0.0581357515362343,0.0508740439590366,1.21904634988901,0.481448316151268,0.264363869426769,0.243229539288749,59012485.4950616,0.0,2388063.9883493,914587466.512953,0.0,0.0,251743633.40741,2729258764.82999,2082224736.77565,4976178373.05598,10549575043.3477,12750644292.547,24.0645864382139,7.30026374981078,0.213934637360427,0.395846246683727,0.375506060850165,0.272164561167377,0.210920935484635,0.210196138544885,2.339316750943,2.40121755620071,1.32788246884114,1.33053792053833,28.8531844554295,29.5830775377231,29.8140804597775,30.8738966893044,23.5634017197304,23.7452899990002,59.9999520000384,37.7163815354134,52.7262516957022,16.2731934331543,14572.381508166,4588.54563521519,0.0042327644940316,0.0116072753306456,0.313345803900592,0.56286918573378,0.0438878485881286,0.120327719607066,0.493916577452389,1.76438495497569,85.3784218071046,20276.1962686698,55.1472050840737,5554.43065239098,0.0372117899426117,0.153172050409494,0.08961705322875,0.0330080162308222,0.0335416201453766,0.0447275288574068,0.044793941731443,0.0001210857669135,0.0005466778457427,0.0001162560194354,2656465.95080321,1227731649.40377,77370648.20239763,117628922.07904191,966519763.338637,565302922.5336843,416764022.8001075,0.028681383640443266,0.0,0.0,373201643.7950319,1221802742.9513845,4146755078.314151,2066215630.7514706,2080539447.5626802
15,0.519052109338281,0.7904480116375321,mid,1.9313033819587435,0.7491541581705105,0.1906513990192764,0.9877343431989792,0.39422646463485556,0.3025966412044402,0.6825471852048333,0.03717445677087251,48.5030833558833,19.2684458703522,15.1914968186843,32.0969047732428,60.387801969377,16.5434330890552,23.4262151653205,25.4273155606543,2.37759090860074,0.944527204344383,1.14287252391369,0.631193459714322,0.510415393129246,7.85721145673107,10.9227403448042,12.2332237596772,127047189.737684,23.1752383632255,0.72623642739122,27369599599.6589,4761.03779633861,247.089870577693,238.987660617569,255.365370573222,259.558610480848,174.149304023844,175.078012820362,1891.05072414441,1286.92700318357,1175.72207679649,1577790.08178352,0.287811649419114,49.0921343222849,0.984853816533094,1.10607898721229,0.123142742752773,0.154903314655355,1167.69536747275,0.0698180107824039,0.0542776503988874,3.42955148017858,0.563067726479676,0.27054988740151,0.244993714524238,56655846.5999468,0.0,2388241.73050168,2005672321.22421,0.0,0.0,243675032.646966,2619961379.56071,1989770025.28319,5267551477.13701,10206059191.5481,13805880233.3519,22.9933123127462,6.86850720824686,0.22738900611522,0.395618054958466,0.375506060850165,0.274088067395181,0.210054472671605,0.210000963344801,2.34639019894298,2.40718157757566,1.33062163011845,1.33582417399851,28.7591201048835,29.4406767739825,29.7942770749671,30.8133439472718,23.5600635577024,23.7156303504505,59.9999520000384,38.3663665420632,48.7940905763656,15.885078337033,13485.6182708843,4479.10898176521,0.0054526950049286,0.0132807972264995,0.403655601948392,0.644022934567495,0.0530012259911627,0.137958408568215,0.596479093518763,2.02290661939757,80.2182321308868,18960.4053854814,54.1687568447922,5451.94853872623,0.0360144812758531,0.141364992433187,0.0860757377149058,0.0320879504007228,0.031774389810055,0.044682242708634,0.0447925438965811,0.0001311067548915,0.0005662017880885,0.000126289156236,5598017.97722626,2308391442.20162,74401278.57293317,226017393.49689037,636535878.7809134,351298320.60222006,257195419.70578292,0.06555308832207116,0.0,0.0,361240208.95687526,2574726665.5528407,6497214111.176979,1471047012.5858066,5026167098.591172
16,0.5249112098745102,0.3649567376278966,high,1.5770100967682614,0.026257256271265714,0.02587032295583279,0.4604776059661339,0.1176584219349755,0.2854647173652617,0.12027243502122925,0.4402081196015369,50.6822862038281,20.1341609798031,16.4514084493031,33.9571556745871,62.866059096519,17.6947938139174,23.7799876668628,25.7482296717934,2.55618590216362,1.01547626011745,1.24943233207334,0.6377447463511,0.51420704895565,8.41307483772892,11.1073469117482,12.4030004722319,131681590.080692,24.0206197749794,0.74136713511903,28484900192.395,4971.88520824943,246.937789622166,238.496528709467,256.90073179955,259.585005734918,174.185704276435,175.052747493875,1891.0507241444,1286.92700318357,1176.32700161625,1250554.47693637,0.228119159101734,19.8947665472014,1.03661359527691,1.11973740211539,0.108748900983029,0.0877155103221613,1140.50778847519,0.0519404404419866,0.0486258712545915,1.00023627449268,0.488365097605612,0.26024051841103,0.242527231797886,59135736.1370264,0.0,2388270.12176563,1289506490.32639,0.0,0.0,247037950.294083,2733710386.99235,2079148400.36506,5394217095.07667,10358434904.6733,13459593726.7344,24.0580322365165,7.22681253503494,0.253573822801741,0.395653301049675,0.375506060850165,0.289559419949067,0.213648465127957,0.211521896868572,2.34667439923735,2.40824832422594,1.33073114652081,1.33603498677595,28.6971686405054,29.1707170445307,29.7623078073807,30.5659934617231,23.5140488389421,23.6775448360961,59.9999520000384,37.2865124195836,52.6474535561873,16.2840243618229,14550.6034277181,4591.59962770116,0.0034074583659221,0.0105990326025383,0.252249512684489,0.513976681056699,0.0415286232531147,0.11737504371017,0.467365708808893,1.72108938728427,85.4983309352564,20287.2072751547,54.8412968232688,5522.15974921994,0.0365440443288556,0.145711198078852,0.0875576167328254,0.0325130004999287,0.0325570669349686,0.0446827443168418,0.0448124062119318,0.000127818264815,0.0005840577222922,0.000124476829327,3663594.72493631,1598068446.87926,77526215.71468516,27220745.474598072,470595053.1609853,342732358.68263084,207761096.88674983,0.04032385344547951,0.0,0.0,366225623.59026253,1685016923.5694454,4950676117.337491,1048309254.204964,3902366863.132527
17,0.14466448347533467,0.7670608710684563,mid,2.6000083983070286,0.9607369194838117,0.49041235347214013,0.7896392340178149,0.697222547606121,0.40517321985458704,0.277596762096144,0.34955038307581443,49.7514669838195,19.7643816067224,16.3043409255657,33.2282351788763,61.6954159886954,17.3139788457072,23.3138132188453,25.5533479149583,2.15914869771229,0.857748351845027,1.01050742079571,0.625365996588796,0.511574231729878,8.24702348714826,10.9037817427015,12.2881406080511,129685640.27236,23.6565297650813,0.734168319939593,27984825463.6376,4878.59456678333,246.837703494047,239.477051383098,254.681012357279,258.710343022167,174.150505627398,175.067874551455,1891.0507241444,1286.92700318357,1175.94328975513,1321402.11951502,0.241042790136966,23.8833411611668,0.987597513624137,1.10674406512459,0.162189346105034,0.153161420340329,1141.51236270388,0.0687548312558979,0.053986438445397,2.58467836884925,0.51930121069696,0.270102933840013,0.24474672406044,58102284.7961785,0.0,2388243.52752573,1760051460.68464,0.0,0.0,253405422.93711,2688619404.8199,2038844350.3211,4813530375.81714,10612451467.081,13359168444.3122,23.6406190602662,7.12240474906388,0.205489199231295,0.395436297663408,0.375506060850165,0.274926605175374,0.210708396194667,0.21035210062616,2.34469413349768,2.40660115933668,1.32996565508439,1.33455973481176,28.7998772611511,29.4809051600615,29.7945235381236,30.8020871188976,23.5549931793453,23.7170733068171,59.9999520000384,37.1944349541781,51.1071118799068,16.1783947743838,14124.8867147374,4561.81529653196,0.005375786734226,0.0131889001852907,0.397962187173276,0.639566590483022,0.0496086533996927,0.130298283993286,0.558298870585919,1.91058496485795,83.8296978284937,19848.02788587,54.4331298104441,5479.52910331241,0.0374291591574673,0.156148743472956,0.0903616816352899,0.0331568901079085,0.0338711975973261,0.0447191018786696,0.044774603578989,0.0001268645818433,0.0005629613231377,0.0001218744744191,4929961.95028036,2073947411.94545,76223933.26911469,284202652.8580482,818333528.5636725,402586609.92729354,347123706.04164207,0.05607423734775244,0.0,0.0,375665192.03151006,2267464046.2367873,5977119156.166839,1852246497.3906565,4124872658.776182
18,0.6988653846798992,0.10885564599943104,mid,1.9411197309158088,0.4876245983132642,0.4877571132873643,0.20326692815985675,0.9239293338929468,0.015222121996697716,0.05029005144602288,0.2107348009176946,50.4313887311671,20.0344888757534,16.1145280285547,33.7603659901421,62.6249870523475,17.5510970417072,23.6350996889343,25.8968953833011,2.41737046116295,0.960330120411959,1.16595116734932,0.631569738012714,0.515502541709897,8.35128621395993,11.0771663934809,12.4681255828842,131121311.450814,23.9184168783702,0.739109711617411,28358681473.0991,4949.77914033019,247.062910914619,238.940727447777,256.010267225419,259.812621928103,174.153853778479,175.072342935361,1891.0507241444,1286.92700318357,1176.32781876758,1264396.77158182,0.230644193134875,18.532566016423,1.0713508473374,1.12901508227126,0.164256392188041,0.0598406899232712,1126.02297141359,0.0447990083587595,0.0458554809229808,0.775148278127986,0.470453027350262,0.254641025638283,0.240860403808362,58891491.1954366,0.0,2388290.58833653,891380926.190416,0.0,0.0,245087219.150321,2721566151.48085,2069031772.89257,5375271845.12949,10285179576.1639,13032862091.575,23.9668165987314,7.23689442585624,0.23052541046137,0.396227156562158,0.375506060850165,0.271906306156533,0.210846113123007,0.210030257430942,2.35114321237098,2.40902226481934,1.3324111155743,1.33788418438874,28.8007848700931,29.5233190605431,29.7640564298625,30.831939568054,23.5385541839208,23.7020077099114,59.9999520000384,38.3208794594407,52.4098909175661,16.1812022869392,14484.9463159239,4562.60692968837,0.0023953044204874,0.0089756894467642,0.177321131445562,0.435256239417426,0.0365052341888501,0.108927936360012,0.410832175868651,1.59722807610549,84.7466360133003,20124.207254877,55.1529130404098,5554.46115146256,0.0362899684707704,0.142581549654815,0.086864561447785,0.0323254644698498,0.0321799668742619,0.0446808534001766,0.0448121680767411,0.0001237658321595,0.0005515984348697,0.0001190971403731,2580397.61782986,1197747927.12451,77218469.18638714,154096764.53614765,954357600.3357681,207611060.99834886,346327133.9862093,0.028016322512449145,0.0,0.0,363333728.9290142,1186816223.4176118,4075394440.9860125,1662392559.856474,2413001881.1295385
19,0.5724591663446207,0.606695452414315,high,1.604638059173923,0.42664421473771585,0.1327788154451055,0.7578738949475111,0.4784171907226348,0.20920276603927956,0.16726654975721966,0.006106798923904186,49.9092387719261,19.8270583882518,15.9686770001102,33.2541204522562,62.0052086877414,17.3213740123157,23.5829687538767,25.5792282438465,2.56080282812468,1.01731039068839,1.25420727566652,0.633342817471507,0.511710831422735,8.23882979209086,11.0189691116161,12.3105727137637,130007363.095087,23.7152166444918,0.734956239468998,28062252767.6479,4894.16592887449,246.842765731423,238.488842477393,256.204195424378,259.628901704096,174.165888781418,175.070004949154,1891.0507241444,1286.92700318357,1176.19196037632,1273034.15652132,0.232219776626498,20.4991602001059,1.00637415247962,1.11168761329915,0.119605664791504,0.124321481718885,1138.0791983727,0.0613388458290504,0.0521312494199477,1.54500672787284,0.502551339971,0.266125657886835,0.244013313605992,58229433.0457599,0.0,2388302.76462113,1717781401.15866,0.0,0.0,245852351.554309,2691853531.34789,2046596253.72404,5400926897.70098,10305053386.3976,13793217722.1785,23.6939363409428,7.08184397633059,0.254130412655238,0.396226026315247,0.375506060850165,0.276454093739581,0.211830263941811,0.210339870188909,2.34793462869336,2.40830508321502,1.33121861924758,1.33697389197205,28.7514996534816,29.4155327567339,29.7712387647986,30.7675027959842,23.5337621069176,23.7021494245933,59.9999520000384,38.0044726468209,51.6623380360321,16.0625823243864,14278.3390674111,4529.15970781044,0.004645835274449,0.0121678161186019,0.343924872483368,0.590051373447942,0.0466004234102491,0.125613216388033,0.52444406319904,1.841887055326,83.6629408916644,19860.0437347306,54.4819378907812,5485.21921381832,0.0363587174050481,0.144208045293681,0.087010661841327,0.0323651977153686,0.0322781090715377,0.0446826592998551,0.0448284971490548,0.0001309865060757,0.0005893525681957,0.0001273669043318,4822328.04259663,2024251488.52335,76384227.0414538,137327159.05287185,687050314.4335809,304601383.0196398,239833644.63353166,0.0545542658732384,0.0,0.0,364468012.5135648,2217959401.314538,5879569362.136551,1368812501.139624,4510756860.996927
20,0.06603610373374731,0.6955372021044448,low,1.7778347694091736,0.2695386175656419,0.8551288439788949,0.9761267836403015,0.8247124176353533,0.0954192921704452,0.6924799972427015,0.9841252743121675,48.4514348325744,19.2479278598093,15.651476819794,32.2509022265544,60.1636338498905,16.6736529532844,22.9026981684419,25.4276565242748,1.9971514440223,0.79339295218995,0.915555136191761,0.613167652156527,0.509123726931519,7.9468834428097,10.7027268959502,12.2059907196619,126936678.684282,23.1550795544422,0.727056999669812,27423897350.5925,4770.81361950691,247.861154419049,240.511361579129,256.149046870836,258.606165999535,174.129346768983,175.084151685471,1891.0507241444,1286.92700318357,1175.67381726362,1561089.53003467,0.284765228098217,51.3894407667939,0.995902691476307,1.10890152943621,0.200825988607369,0.134900246593821,1162.9191936355,0.0656429221240226,0.0533065757574704,2.54562520162158,0.563431278143481,0.26885193502829,0.244604891063883,56621491.6558681,0.0,2388220.70445753,1986761585.44849,0.0,0.0,253045559.290507,2621281205.81572,1994311485.81589,4635128268.30021,10598404020.5331,13279809478.8243,23.0181842519371,6.92808758699641,0.183843221920972,0.39567636931284,0.375506060850165,0.266186404633867,0.208362992571424,0.209410444598872,2.34981637348818,2.40767723258361,1.33191677340639,1.33749250871802,28.8147079953349,29.6298711570444,29.7969617094639,30.9340994094746,23.5738379456294,23.7211365142606,59.9999520000384,37.4360420560913,48.6397481693915,15.9249252459476,13442.96140898,4490.34459822413,0.0049204235180663,0.0124465891021201,0.364252267040574,0.60356985369138,0.0503354080468315,0.133611732734291,0.566477812582623,1.95917060353543,81.0221366004078,19104.0055926286,54.1774756885624,5451.65228403431,0.0373815860437013,0.155655454050919,0.0904152233680423,0.0331122192135819,0.0337999595903974,0.0447261039904177,0.0447683999218435,0.0001261109539499,0.0005429116659428,0.000120154847925,5566621.59383827,2298816857.09932,74357961.5161092,94123119.83055152,894827450.581212,247709646.0852226,456538653.1936685,0.06499766659718842,0.0,0.0,375131706.0297529,2560286357.24375,6485759263.859507,1693198869.6906548,4792560394.168852
