experiment,CARCHARGEAVAILSCEN,ChargingCost$22,CARSVCAVAILSCEN,INTDENSITYSCEN,LANEMILESCEN,LaneMileCost$22,LUDENSITYMIX,OPSDEPLOYSCEN,OpsCost$22,SHDCARSVCOCCUPRATE,SOVDIVIVERTSCEN,SOVCost$22,TAXSCEN,Per Mile Charge$2022,TDMINVESTMENTSCEN,,TRANSITSERVICESCEN,TransitCost$22,VehOwnTax,VehOwnTax(Adj)$2022,RoadUseTax,AnnualRoadUseTax$2022,TotalFuelTax,TotalFuelTax2022,Total Budget$2022,Costs$2022,PresAdapt$2022,JobsDeficit_statewide,Bridges_restricted_statewide,ForfeitGDP_statewide,HouseholdDvmtPerPrsn,TotalDvmtPerPrsn,TotalCO2e,HouseholdCO2ePerPrsn,HouseholdCO2ePerMileRural,BusCO2eRate_Metro,HvyTrkAveUrbanCO2eRate_Metro,TransitTripsPerCapita,TransitPMTPerPrsnUrban,BikeTripsPerCapita,BikePMTPerPrsnUrban,WalkTripsPerCapita,WalkPMTPerPrsnUrban,ArtDvmtPropExtCong_SalemKeizer,FwyExtCongTTI_Metro,ArtExtCongTTI_Metro,LdvAveSpeed_Metro,AutoFatalCrash_Metro,AutoFatalUrban,AutoInjuryUrban,AutoFatalRural,OwnCostProp,OwnCostPropHhLess25K,OwnCostPropHh25Kto50K
2346,0.349008991,281980179.8,low,0.926293453,0.710905855,955452927.7,0.526737409,0.242856958,548571391.7,1.5,0.524427491,809770996.4,0.863736747,0.0596228,0.322677877,,0.918764766,2402517719,242221941.8,359086117,5009485.4,2304040129,57821595.58,72860832.8,6018662800,2190889997,3827772802,40000,200,150,18.82221714,22.75724581,26901457413,4673.834904,264.1589111,1891.050724,1175.249197,0.323189364,71.69757726,0.183236947,1177.504827,6.653029665,0.584540061,0.208881981,2.347377845,1.331003502,28.81700616,46.6699161,77.28763497,18255.94949,54.27097748,0.035783007,0.139419749,0.085551106
2347,0.309306516,281186130.3,high,0.817421373,0.518907247,859453623.7,0.778073517,0.391298986,578259797.2,1.5,0.166099766,666439906.4,0.232999893,0.029443354,0.191346198,,0.88713043,2364556517,237104084.7,351499061.1,2602888.28,1197160700,59043475.01,74400519.7,4076731195,2052119504,2024611691,100000,300,350,19.30443046,23.20820441,27392184657,4760.822661,260.1256126,1891.050724,1175.576594,0.305853795,70.36408402,0.158224965,1178.014888,4.141410626,0.580033963,0.209944474,2.344922621,1.330055004,28.78752577,48.46674059,79.24880012,18752.18183,55.12858501,0.035061305,0.13228044,0.083456043
2348,0.471746289,284434925.8,mid,0.631866729,0.959321193,1079660597,0.042132945,0.852472637,670494527.5,1.5,0.937525164,975010065.5,0.454064843,0.040020852,0.765067995,,0.877651543,2353181852,252102174.8,373733239.7,3540212.177,1628269227,59840357.49,75404669.1,4855162558,2522095083,2333067476,100000,300,350,19.55359848,23.45858537,27793060074,4843.0095,259.0576116,1891.050724,1175.457831,0.29829857,72.77333273,0.121098884,1171.447423,2.345235009,0.578875757,0.209922743,2.337302937,1.327100923,28.87999758,49.72797469,82.41745597,19474.38658,54.83374819,0.037246034,0.154316523,0.090139524
2349,0.154379137,278087582.7,high,0.564952332,0.78666863,993334315.1,0.50579196,0.327203537,565440707.5,1.5,0.780812532,912325012.9,0.767091781,0.05499854,0.540196964,,0.06224473,1374693676,247678522.9,367175320.3,4788473.512,2202388917,59803358.82,75358047.19,5853232508,2293025112,3560207396,40000,200,150,19.53256663,23.41569316,27745978411,4833.593724,258.7977737,1891.050724,1175.967918,0.224166838,18.86749305,0.118362567,1129.308607,1.339599286,0.488472445,0.208915175,2.34598307,1.330463868,28.80984637,50.82109151,82.10139464,19507.69419,54.45040838,0.036621101,0.146881329,0.087688591
2350,0.626312474,287526249.5,high,0.086208562,0.762534727,981267363.7,0.629801678,0.118805779,523761155.8,1.5,0.329015189,731606075.6,0.662374024,0.049988013,0.853032635,,0.645686006,2074823207,241828133.7,358502309.4,4394977.684,2021406221,60141969.17,75784729.15,5528586471,2158357807,3370228665,80000,250,225,19.64410819,23.54704277,27827212370,4854.907638,260.0542142,1891.050724,1176.054865,0.277056184,57.36285229,0.054508072,1160.197692,1.07307557,0.549693452,0.20979963,2.349428761,1.331791536,28.79454566,50.41966696,82.71887163,19560.84983,54.57004692,0.035810537,0.138481232,0.085256568
2351,0.393585406,282871708.1,high,0.066998594,0.186552279,693276139.6,0.566699553,0.122281131,524456226.2,1.5,0.011426753,604570701.4,0.379231421,0.036440228,0.726612071,,0.219156738,1562988086,245895076,364531418.5,3341790.471,1537008042,61839126.99,77923313.02,4690661290,1802889425,2887771865,100000,300,350,20.2333216,24.12980579,28660749761,5001.978426,259.8047243,1891.050724,1176.43629,0.236586819,23.76921813,0.055306408,1144.58962,0.824429497,0.490465776,0.211606978,2.349372524,1.331783117,28.69395317,52.9266244,86.15721245,20449.29299,54.93147248,0.036403624,0.143842383,0.087062403
2352,0.408650963,283173019.3,high,0.662285655,0.868416045,1034208022,0.783700195,0.300576821,560115364.3,1.5,0.899220139,959688055.7,0.967469043,0.064586175,0.338779206,,0.0433548,1352025761,243277283.5,360650626.6,5471321.643,2516455008,58529442.77,73752789.08,6393514271,2357340434,4036173838,40000,200,150,19.09919844,22.97934707,27075177590,4724.068603,259.4429323,1891.050724,1175.769547,0.226911836,18.6291815,0.136528128,1127.489961,1.67890307,0.490209838,0.207512202,2.346423599,1.330634365,28.82965232,49.24438999,79.224224,18824.46009,54.20716133,0.035982434,0.139966197,0.085976355
2353,0.58595322,286719064.4,high,0.021084214,0.535247287,867623643.3,0.653546305,0.024803525,504960705,1.5,0.426318338,770527335.3,0.192708926,0.027515515,0.648080152,,0.390842369,1769010843,243336244.5,360738034.4,2535956.572,1166376432,61162104.42,77070198.75,4036769638,2044567080,1992202558,150000,400,500,20.00268638,23.90266333,28340272088,4941.154056,259.9122672,1891.050724,1176.329177,0.252214046,34.69230438,0.050252145,1149.261763,0.890618541,0.514000696,0.210661751,2.350984412,1.332356717,28.74576565,52.09087552,84.59033603,20074.2521,55.15478646,0.036048392,0.140396063,0.08589909
2354,0.489287908,284785758.2,low,0.587563555,0.794200937,997100468.6,0.578805735,0.124965544,524993108.8,1.5,0.990188175,996075270.2,0.681652444,0.050910445,0.319823134,,0.577826351,1993391621,243565660.7,361078136.5,4340212.706,1996217864,58586189.15,73824295.04,5483651914,2304916971,3178734943,80000,250,225,18.97639375,22.83892705,27160774961,4729.13522,259.759377,1891.050724,1175.611799,0.284194129,43.51212868,0.117975097,1156.382662,1.857536983,0.553653263,0.208609206,2.349327797,1.331743697,28.81392507,48.0074731,78.26850893,18494.19495,54.55829117,0.036013459,0.140670325,0.086159169
2355,0.800801832,291016036.6,low,0.733024104,0.011770027,605885013.6,0.929398228,0.762439844,652487968.7,1.5,0.899788953,959915581.3,0.198063794,0.027771734,0.297197416,,0.548996335,1958795602,238380832.5,353391798,2416725.097,1111537645,57685929.06,72689879.79,3925789966,2029346810,1896443156,150000,400,500,18.84453844,22.73548281,26833907029,4665.36994,260.1431288,1891.050724,1175.140278,0.287731455,38.73670614,0.14626285,1165.895812,2.697867074,0.552393807,0.209479278,2.338789438,1.327679111,28.74515791,46.71369073,76.66184149,18098.50924,55.15419721,0.035291459,0.133228105,0.084126751
2356,0.136898836,277737976.7,low,0.77674124,0.14430837,672154185.2,0.275030212,0.630925719,626185143.9,1.5,0.789783859,915913543.7,0.676615025,0.050669415,0.647001833,,0.560808931,1972970718,249350722.2,369654301.1,4377059.741,2013165123,58950962.44,74283944.86,5522690169,2034034078,3488656091,80000,250,225,19.24933315,23.14311869,27420401806,4779.132036,259.6526853,1891.050724,1175.485252,0.276074546,40.49445519,0.153482229,1164.779044,3.093718586,0.551303442,0.210389216,2.34096381,1.328521014,28.74586256,48.69635928,80.25533843,18964.41486,54.56820407,0.036839598,0.149584829,0.088532813
2357,0.181374498,278627490,high,0.376234213,0.783705925,991852962.7,0.692005078,0.229468662,545893732.3,1.5,0.270325266,708130106.6,0.219586451,0.028801548,0.782198527,,0.623064776,2047677731,240625693,356719730.3,2593680,1192925485,60076986.95,75702845.24,4076819309,2170439238,1906380070,150000,400,500,19.61575719,23.52052819,27789847806,4848.086829,259.9088807,1891.050724,1175.894387,0.274993522,48.94778752,0.085116391,1158.730014,1.336669706,0.552799733,0.209965758,2.34759932,1.331089422,28.80716907,50.00230832,81.75406469,19347.24654,55.09914286,0.035624238,0.136927433,0.0848459
2358,0.487660873,284753217.5,high,0.267397261,0.428909693,814454846.6,0.479574145,0.266609876,553321975.2,1.5,0.764202029,905680811.4,0.449588268,0.039806657,0.99494548,,0.78325936,2239911232,243365060.6,360780753.2,3503228.761,1611259241,59653073,75168672.44,4812029603,2105370445,2706659158,100000,300,350,19.46991153,23.38138121,27679339319,4812.562852,259.8570084,1891.050724,1175.849744,0.289617774,70.74246014,0.071222695,1173.059624,1.308163697,0.567547144,0.210076576,2.346984062,1.330852402,28.75723874,49.73109909,81.59839106,19290.12691,54.84835834,0.036056655,0.141177599,0.086003089
2359,0.119431136,277388622.7,high,0.946398921,0.548344107,874172053.3,0.860804797,0.254473082,550894616.5,1.5,0.178725733,671490293.1,0.490029994,0.041741709,0.005553402,,0.820146162,2284175394,236425553.5,350493160.6,3591568.986,1651890046,58456123.92,73660400.2,4870206442,2038200439,2832006003,100000,300,350,19.10132506,23.00318906,27103094786,4706.942883,260.1314341,1891.050724,1175.536647,0.299709987,60.86414433,0.189089378,1173.612494,6.826924346,0.574818797,0.209290538,2.347186792,1.330927301,28.7863418,47.84581296,77.96503548,18474.57007,54.82182735,0.034954038,0.131044396,0.083180515
2360,0.876018788,292520375.8,mid,0.942808855,0.168499997,684249998.4,0.655945501,0.934471894,686894378.8,1.5,0.810371317,924148526.7,0.355373481,0.035298675,0.582482843,,0.303601129,1664321354,243794979,361418093.3,3060040.568,1407421262,58440692.28,73640954.84,4453276973,2125739016,2327537957,100000,300,350,19.05019763,22.9490971,27120894949,4721.281033,259.6343073,1891.050724,1175.272657,0.253155316,22.69771763,0.195045093,1150.708092,5.316548467,0.526621686,0.209432276,2.335948756,1.326576305,28.77379822,48.10941199,78.26328935,18518.91487,54.9708471,0.03603279,0.14109008,0.086130819
2361,0.914311514,293286230.3,low,0.952835507,0.929649789,1064824895,0.185086073,0.877761992,675552398.3,1.5,0.753524278,901409711.1,0.633694434,0.048615754,0.765670662,,0.719423059,2163307671,250114559.9,370786665.5,4176043.178,1920710471,58785083.86,74074921.72,5361661103,2484368379,2877292724,100000,300,350,19.15602626,23.06575645,27299371266,4752.863094,259.3599971,1891.050724,1175.201368,0.289941816,50.98697716,0.190673403,1163.101843,6.766218917,0.56707211,0.209318497,2.336885477,1.326939518,28.88581693,48.18587384,79.6972974,18790.25091,54.57517744,0.036944858,0.150835555,0.089025257
2362,0.93921626,293784325.2,mid,0.089039319,0.953008942,1076504471,0.186763027,0.225801718,545160343.7,1.5,0.814785787,925914314.8,0.095655369,0.022871704,0.210115828,,0.692411221,2130893465,250249651.9,370986935,2163763.619,995191683.3,61802927.4,77877698.02,3748858352,2378406297,1370452055,150000,400,500,20.23313641,24.14611972,28717202754,5003.357413,259.0140563,1891.050724,1176.255168,0.279001215,62.54379761,0.053959433,1160.200169,1.096959573,0.554715203,0.210960419,2.347659018,1.331110922,28.81965231,52.88039108,86.55362819,20541.08663,55.31319527,0.037019988,0.151017669,0.089166041
2363,0.251448527,280028970.5,low,0.522794845,0.047596683,623798341.6,0.142798253,0.976516276,695303255.1,1.5,0.715703747,886281498.9,0.224885476,0.029055096,0.023717602,,0.431443507,1817732208,252755413.9,374701645.3,2677787.091,1231609321,61288701.55,77229723.45,4165169974,2042271317,2122898657,100000,300,350,20.02101122,23.90802804,28482002955,4969.861745,258.8047893,1891.050724,1175.852365,0.258341487,32.62040216,0.107823663,1158.354013,1.502280765,0.532712535,0.212003702,2.335256591,1.326306406,28.73682328,51.99111768,85.13690885,20154.37227,55.14095267,0.037334264,0.155163928,0.090144941
2364,0.53984777,285796955.4,mid,0.78625667,0.177201082,688600541.1,0.8036498,0.000943841,500188768.2,1.5,0.583683058,833473223.2,0.101064395,0.023130514,0.871639487,,0.136933443,1464320132,242599297.5,359645534.5,2074527.922,954149018.9,58894758.29,74213122.16,3659279281,1891322876,1767956405,150000,400,500,19.23159291,23.10764213,27302051416,4759.240161,259.6551236,1891.050724,1175.771897,0.240939811,19.72454574,0.160959372,1141.084788,2.607434138,0.505779276,0.209761852,2.351380447,1.332491351,28.71030429,48.53931176,78.87798605,18719.412,55.26617082,0.035867883,0.139093488,0.085638485
2365,0.21162583,279232516.6,mid,0.349646761,0.095841458,647920729.1,0.671618233,0.929598697,685919739.3,1.5,0.793356077,917342430.7,0.890638549,0.060909996,0.472473008,,0.201169268,1541403121,244373214.1,362275307.9,5239232.631,2409709034,59137222.43,74518650.55,6209673756,2071744200,4137929556,40000,200,150,19.27765091,23.16355967,27448119801,4782.666255,259.6881433,1891.050724,1175.600397,0.245549036,22.75747492,0.086134536,1145.68047,1.046785358,0.502133654,0.209713594,2.33602924,1.326607305,28.75115712,49.51826184,80.64160511,19095.48903,54.3061902,0.036149524,0.141883125,0.086410236
2366,0.890956865,292819137.3,mid,0.710741572,0.207965618,703982808.8,0.952599525,0.01969853,503939706,1.5,0.172870287,669148115,0.328959792,0.034034835,0.053277048,,0.785227821,2242273385,236131814.2,350057701.8,2962024.059,1362339991,58581947.79,73818950.52,4363335849,1835315710,2528020140,100000,300,350,19.1115643,23.02915696,27221925535,4733.818521,259.8590494,1891.050724,1175.651304,0.307763648,59.98371159,0.138682381,1176.251922,2.812247211,0.573895203,0.210006049,2.351070575,1.332366859,28.72256031,47.4870177,78.11102777,18447.75698,55.00814129,0.034919567,0.130565299,0.083104702
2367,0.246992196,279939843.9,high,0.507019954,0.847602629,1023801315,0.324464343,0.427508171,585501634.2,1.5,0.861092084,944436833.5,0.412601716,0.038036927,0.281467476,,0.209090599,1550908719,249949633.1,370542167,3425330.137,1575430900,60852765.44,76680401.56,4761736944,2361461209,2400275734,100000,300,350,19.89519195,23.7817043,28200779878,4925.81265,258.5621159,1891.050724,1176.077149,0.232050022,24.59617372,0.106800644,1135.569383,1.286942092,0.504882161,0.209846924,2.344324876,1.329823019,28.81959965,52.11962265,84.49428225,20031.6719,54.90862831,0.036937619,0.150695291,0.08880696
2368,0.315660455,281313209.1,mid,0.023985188,0.563816805,881908402.5,0.235653562,0.836923038,667384607.7,1.5,0.600201672,840080668.7,0.634366954,0.048647933,0.676276161,,0.867129041,2340554849,248174951.2,367911259,4342088.472,1997080595,60735798.53,76533011.89,5496735071,2250646554,3246088517,80000,250,225,19.86909402,23.78976404,28223348990,4918.282737,259.0785093,1891.050724,1175.795452,0.30185595,89.5890905,0.047622126,1175.844995,1.175102969,0.573533456,0.210992597,2.337560408,1.327201082,28.80930658,51.17972209,84.63256326,20019.43827,54.61359011,0.036743172,0.148007591,0.088199714
2369,0.488478632,284769572.6,low,0.099976336,0.443474064,821737032.1,0.176904446,0.139134822,527826964.4,1.5,0.795169998,918067999.1,0.646793482,0.049242516,0.567840416,,0.729791331,2175749597,250457205.6,371294626.6,4387083.438,2017775377,60525846.14,76268451.46,5535871326,2093367569,3442503757,80000,250,225,19.81126588,23.70778578,28172207758,4911.960636,260.563025,1891.050724,1176.047632,0.290466321,67.12694406,0.055281194,1169.532857,1.140575865,0.56022807,0.210993701,2.34909379,1.331664407,28.74402364,51.03759635,84.43109794,19941.91319,54.62835914,0.037065336,0.151284458,0.089343722
2370,0.2560281,280120562,high,0.045620629,0.547439124,873719562,0.05410076,0.901154252,680230850.5,1.5,0.651982074,860792829.6,0.996991524,0.065998764,0.676805297,,0.43428955,1821147460,254546351.7,377356652.2,5922568.508,2723999457,61580662.34,77597622.43,6780151541,2264467389,4515684151,40000,200,150,20.14666131,24.0508925,28549373602,4983.207018,258.7124553,1891.050724,1176.103767,0.24823169,41.01203269,0.051704982,1151.526487,0.909609029,0.51912446,0.210990174,2.336500324,1.326789933,28.80016096,53.01961761,87.41478709,20661.77001,54.16716119,0.037647434,0.157809508,0.090958527
2371,0.865459041,292309180.8,high,0.17440347,0.017429606,608714802.8,0.15233168,0.069756061,513951212.1,1.5,0.434271453,773708581.2,0.693345706,0.051469943,0.04427454,,0.677019903,2112423884,250650783.5,371581599.5,4668718.487,2147309331,61911426.92,78014417.97,5765898161,1801829486,3964068674,40000,200,150,20.24871454,24.16287889,28679370097,5005.15694,259.1141972,1891.050724,1176.474497,0.271120629,59.25531254,0.062092377,1172.431784,1.13690768,0.552178284,0.212184105,2.350240794,1.332097388,28.66366817,53.18582953,87.08264703,20664.82869,54.56541127,0.037065941,0.151899075,0.089307591
2372,0.870648433,292412968.7,mid,0.450352457,0.927501182,1063750591,0.068457139,0.409137816,581827563.1,1.5,0.987831413,995132565.1,0.838946905,0.058436658,0.5368696,,0.199876698,1539852037,255659412.8,379006728.9,5158216.262,2372446731,60631646.36,76401770.02,6164491605,2435557405,3728934200,40000,200,150,19.82532604,23.68861526,28132766819,4915.813193,258.913758,1891.050724,1176.019609,0.233843424,23.7324962,0.098079013,1134.779466,1.173350086,0.502765713,0.209681731,2.344628766,1.329940252,28.83255988,51.6881588,84.85547483,20088.89843,54.35814477,0.037790017,0.15959839,0.091410954
2373,0.742840282,289856805.6,mid,0.90497396,0.782491131,991245565.6,0.229195002,0.799504204,659900840.8,1.5,0.488291427,795316570.8,0.145979292,0.025279599,0.229002351,,0.391454182,1769745019,250967239.7,372050735.5,2328950.788,1071167125,60751707.47,76553058.7,3880561057,2338661497,1541899559,150000,400,500,19.84135342,23.73930989,28198138937,4916.733827,259.0017338,1891.050724,1175.697662,0.250967849,26.8685755,0.182591875,1146.442347,4.663917187,0.533802237,0.210690965,2.338178587,1.327440784,28.84172509,51.07330477,83.47718215,19767.5137,55.23684177,0.037060723,0.151939583,0.089333545
2374,0.062928563,276258571.3,low,0.204549877,0.269966596,734983297.9,0.465424932,0.25209539,550419078,1.5,0.226747435,690698974.2,0.810537891,0.057077346,0.907509696,,0.17921399,1515056787,248350993.4,368172235.8,5034321.425,2315463098,60439587.05,76159756.62,6053512231,1907010434,4146501797,40000,200,150,19.75306177,23.64573192,28097923784,4903.394828,258.537541,1891.050724,1176.031506,0.243679759,20.85356783,0.068858696,1141.674575,0.901026298,0.49342277,0.210787748,2.347225222,1.330943296,28.72725506,50.74095385,83.59669119,19777.4281,54.37289661,0.036776647,0.147555733,0.088177661
2375,0.021287189,275425743.8,low,0.931707649,0.251025238,725512618.9,0.342225864,0.661727285,632345457,1.5,0.614734505,845893801.8,0.76368083,0.054835333,0.086485895,,0.409476551,1791371861,249037553.5,369190038.8,4743636.791,2181766918,59165291.14,74554019.87,5817751681,2056230721,3761520960,40000,200,150,19.33033796,23.2149088,27493212434,4794.144528,258.7915236,1891.050724,1175.556089,0.261539934,28.01918612,0.190357415,1154.982989,5.332042889,0.537115526,0.210179553,2.340453994,1.328323873,28.76105063,49.20807308,80.62696747,19082.61565,54.47487427,0.036778263,0.148972297,0.088427555
2376,0.160476458,278209529.2,low,0.378252005,0.564728961,882364480.4,0.555517824,0.133867964,526773592.8,1.5,0.668954125,867581649.9,0.67085949,0.050394025,0.205476638,,0.485414542,1882497450,244636655.3,362665850.9,4390040.701,2019135527,59811859.15,75368758.43,5528048350,2121138427,3406909922,80000,250,225,19.36086469,23.25265308,27705073858,4818.782183,271.0867478,1891.050724,1175.88059,0.273337208,37.76841845,0.086909227,1154.212889,1.264458469,0.539420873,0.209688213,2.349180676,1.331695911,28.77065293,49.55470966,81.10862786,19134.74014,54.45737523,0.036181323,0.142237362,0.086639067
